NIVEL,NOME_INSTITUICAO,NOME_ORGAO,NOME_CURSO,STATUS_DO_CURSO,ANO_DE_INICIO,ANO_DE_CONCLUSAO,FLAG_BOLSA,NOME_AGENCIA,ANO_DE_OBTENCAO_DO_TITULO,TITULO_DA_DISSERTACAO_TESE,NOME_COMPLETO_DO_ORIENTADOR,TIPO_DOUTORADO
4,"Faculdade de FIlosofia, Letras e Ciências Humanas da USP",NULL,Lingüística e Semiótica,CONCLUIDO,2008,2012,NAO,NULL,2012,Da intenção ao gesto interpretativo - análise semiótica do canto popular brasileiro,Luíz Augusto de Moraes Tatit,N
