NIVEL,NOME_INSTITUICAO,NOME_ORGAO,NOME_CURSO,STATUS_DO_CURSO,ANO_DE_INICIO,ANO_DE_CONCLUSAO,FLAG_BOLSA,NOME_AGENCIA,ANO_DE_OBTENCAO_DO_TITULO,TITULO_DA_DISSERTACAO_TESE,NOME_COMPLETO_DO_ORIENTADOR,TIPO_DOUTORADO
4,University of Waterloo,NULL,Computer Science,CONCLUIDO,1981,1985,SIM,Conselho Nacional de Desenvolvimento Científico e Tecnológico,1985,A validation tool for designing views that permit updates,Frank William Tompa,NULL
