TIPO,TITULO,ANO,PAIS,IDIOMA,NOME_DO_ORIENTADO
Dissertação de mestrado,Arquitetura de Software para Recuperação de Falhas Utilizando Checkpointing Quase-Síncrono,2003,Brasil,Português,Ulisses Furquim Freire da Silva
Dissertação de mestrado,Coleta de Lixo para Protocolos de Checkpointing,2003,Brasil,Português,Rodrigo Malta Schimidt
Dissertação de mestrado,Uma comparação entre diversas tecnologias de comunicação de objetos distribuídos em Java,2004,Brasil,Português,Carlos Eduardo Calabrez
Dissertação de mestrado,Busca e Compartilhamento de Componentes de Software em Redes Peer-to-Peer,2006,Brasil,Português,Marcílio da Silva Oliveira
Dissertação de mestrado,Uma solução de alta disponibilidade para o Sistema de Arquivos Distribuído do Hadoop,2013,Brasil,Português,André Oriani
Dissertação de mestrado,Mecanismos para Escalonamento de Aplicações MapReduce de Diferentes Prioridades,2017,Brasil,Português,Augusto Rodrigues de Souza
Dissertação de mestrado,Gerência Autonômica de Recursos para Redes Mesh sem Fio,2008,Brasil,Português,Luciano Jerez Chaves
