SEQUENCIA-FORMACAO,NIVEL,TITULO-DO-TRABALHO-DE-CONCLUSAO-DE-CURSO,NOME-DO-ORIENTADOR,CODIGO-INSTITUICAO,NOME-INSTITUICAO,CODIGO-ORGAO,NOME-ORGAO,CODIGO-CURSO,NOME-CURSO,CODIGO-AREA-CURSO,STATUS-DO-CURSO,ANO-DE-INICIO,ANO-DE-CONCLUSAO,FLAG-BOLSA,CODIGO-AGENCIA-FINANCIADORA,NOME-AGENCIA,NUMERO-ID-ORIENTADOR,CODIGO-CURSO-CAPES,TITULO-DO-TRABALHO-DE-CONCLUSAO-DE-CURSO-INGLES,NOME-CURSO-INGLES,FORMACAO-ACADEMICA-TITULACAO,TIPO-GRADUACAO,CODIGO-INSTITUICAO-GRAD,NOME-INSTITUICAO-GRAD,CODIGO-INSTITUICAO-OUTRA-GRAD,NOME-INSTITUICAO-OUTRA-GRAD,NOME-ORIENTADOR-GRAD,FORMACAO-ACADEMICA-TITULACAO_Id
"1","1","Proposta de um Modelo de Simulação de Processo de Software para o Ambiente WebAPSEE","Rodrigo Quites Reis","004400000000","Universidade Federal do Pará","","","60077964","Ciência da Computação","","CONCLUIDO","2002","2007","SIM","002200000000","Conselho Nacional de Desenvolvimento Científico e Tecnológico","","12025","","","","N","","","","","",0
