SEQUENCIA-FORMACAO,NIVEL,TITULO-DO-TRABALHO-DE-CONCLUSAO-DE-CURSO,NOME-DO-ORIENTADOR,CODIGO-INSTITUICAO,NOME-INSTITUICAO,CODIGO-ORGAO,NOME-ORGAO,CODIGO-CURSO,NOME-CURSO,CODIGO-AREA-CURSO,STATUS-DO-CURSO,ANO-DE-INICIO,ANO-DE-CONCLUSAO,FLAG-BOLSA,CODIGO-AGENCIA-FINANCIADORA,NOME-AGENCIA,NUMERO-ID-ORIENTADOR,CODIGO-CURSO-CAPES,TITULO-DO-TRABALHO-DE-CONCLUSAO-DE-CURSO-INGLES,NOME-CURSO-INGLES,FORMACAO-ACADEMICA-TITULACAO,TIPO-GRADUACAO,CODIGO-INSTITUICAO-GRAD,NOME-INSTITUICAO-GRAD,CODIGO-INSTITUICAO-OUTRA-GRAD,NOME-INSTITUICAO-OUTRA-GRAD,NOME-ORIENTADOR-GRAD,FORMACAO-ACADEMICA-TITULACAO_Id
"8","1","","","011100000008","Pontifícia Universidade Católica do Rio de Janeiro","","","31040110","Engenharia Elétrica","30400007","CONCLUIDO","1972","1976","NAO","","","","31005012011P5","","Electric Engineering","","","","","","","",0
