SEQUENCIA-FORMACAO,NIVEL,TITULO-DO-TRABALHO-DE-CONCLUSAO-DE-CURSO,NOME-DO-ORIENTADOR,CODIGO-INSTITUICAO,NOME-INSTITUICAO,CODIGO-ORGAO,NOME-ORGAO,CODIGO-CURSO,NOME-CURSO,CODIGO-AREA-CURSO,STATUS-DO-CURSO,ANO-DE-INICIO,ANO-DE-CONCLUSAO,FLAG-BOLSA,CODIGO-AGENCIA-FINANCIADORA,NOME-AGENCIA,NUMERO-ID-ORIENTADOR,CODIGO-CURSO-CAPES,TITULO-DO-TRABALHO-DE-CONCLUSAO-DE-CURSO-INGLES,NOME-CURSO-INGLES,FORMACAO-ACADEMICA-TITULACAO,TIPO-GRADUACAO,CODIGO-INSTITUICAO-GRAD,NOME-INSTITUICAO-GRAD,CODIGO-INSTITUICAO-OUTRA-GRAD,NOME-INSTITUICAO-OUTRA-GRAD,NOME-ORIENTADOR-GRAD,FORMACAO-ACADEMICA-TITULACAO_Id
"4","1","","","006700000002","Universidade de São Paulo","","","90000001","Engenharia Elétrica","90000001","CONCLUIDO","1975","1978","NAO","","","","","","","","","","","","","",0
