TIPO,TITULO,ANO,PAIS,IDIOMA,NOME_DO_ORIENTADO
Dissertação de mestrado,Análise Estática para detectar No-sleep bugs.,2016,Brasil,Português,Alex Lucchesi de Oliveira
Dissertação de mestrado,Efficient RISC-V Emulation,2016,Brasil,Inglês,Leandro Lupori
Dissertação de mestrado,Aceleração de métodos de processamento sísmico com OpenCL,2014,Brasil,Português,Hercules Cardoso da Silva
