TIPO,TITULO,ANO,PAIS,IDIOMA,NOME_DO_ORIENTADO
Tese de doutorado,Acceleration of deep learning methods for IoT applications,2016,Brasil,Inglês,Fabíola Martins Campos Oliveira
Tese de doutorado,Método de Elementos Finitos de Alta Ordem e Alta Performance em Arquiteturas Híbridas Aplicado à Mecânica Estrutural,2012,Brasil,Português,Gilberto Luis Valente da Costa
Tese de doutorado,A high-performance dynamic binary translator for OpenISA,2017,Brasil,Inglês,Vanderson Martins do Rosário
Tese de doutorado,Enabling data analytics on constrained IoT devices,2016,Brasil,Inglês,Flávia Pisani
