NIVEL,NOME_INSTITUICAO,NOME_ORGAO,NOME_CURSO,STATUS_DO_CURSO,ANO_DE_INICIO,ANO_DE_CONCLUSAO,FLAG_BOLSA,NOME_AGENCIA,ANO_DE_OBTENCAO_DO_TITULO,TITULO_DA_DISSERTACAO_TESE,NOME_COMPLETO_DO_ORIENTADOR,TIPO_DOUTORADO
4,Universidade Estadual de Campinas,NULL,Música,CONCLUIDO,2007,2010,SIM,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,2010,Um estudo experimental a respeito da apreciação musical de alunos do ensino fundamental no ensino musical via computador,Aci Taveira Meyer,N
