TIPO,TITULO,ANO,PAIS,IDIOMA,NOME_DO_ORIENTADO
Tese de doutorado,"BANCOS, ?SHADOW BANKS? E MOEDA ENDÓGENA: DESAFIOS À POLÍTICA MONETÁRIA DO FEDERAL RESERVE NO SÉCULO XXI",2015,Brasil,Português,Olívia Maria Bullio Mattos
Tese de doutorado,A Economia Monetária de Keynes: a moeda e o sistema financeiro a serviço da produção ou a administração financeira estata,2016,Brasil,Português,Everton Sotto Tibiriçá Rosa
