TIPO,TITULO,ANO,PAIS,IDIOMA,NOME_DO_ORIENTADO
Tese de doutorado,DTI regularization,2017,Brasil,Português,Gustavo Retuci Pinheiro
Tese de doutorado,Caracterização do Corpo Caloso,2017,Brasil,Português,William Javier Garcia Herrera
Tese de doutorado,Caracterização do corpo caloso a partir de imagens de ressonância magnética,2013,Brasil,Português,André Luís da Costa
Tese de doutorado,Deep learning in large neuroimaging datasets,2016,Brasil,Português,Irene Heleonora Seda Pinto Fantini
