TIPO,TITULO,ANO,PAIS,IDIOMA,NOME_DO_CANDIDATO
Mestrado,Segmentação de imagens digitais combinando watershed e corte normalizado em grafos,2014,Brasil,Português,Tiago Willian Pinto
Mestrado,Análise de Lesões de Substância Branca a partir de Imagens de Ressonância Magnética,2013,Brasil,Português,Mariana Pinheiro Bento
Mestrado,Uma interface para geração de comandos em tempo real para um robô móvel com rodas baseada em fluxo ótico e reconhecimento de características faciais,2015,Brasil,Português,Pietro Martins de Oliveira
Mestrado,Abordagens para segmentação de imagens de tomografia intravascular por coerência ótica,2016,Brasil,Português,Veronica M Gaiarsa
Mestrado,Video Pornography Detection through Deep Learning techniques and Motion Information,2016,Brasil,Português,Mauricio Lisboa Perez
Mestrado,Método para seleção automática de espectros de interesse em espectroscopia multi-voxel por ressonância magnética,2017,Brasil,Português,Danilo Rodrigues Pereira
Mestrado,"Métodos de Parcelamento do Corpo Caloso em Imagens de Tensor de Difusão: Implementação, Desenvolvimento e Análise",2017,Brasil,Português,Giovana Dos Santos Cover
Mestrado,Ataxia no lúpus eritematoso sistêmico juvenil: prevalência e alterações estruturais na ressonância magnética,2015,Brasil,Português,Maria Carolina Ferreira de Souza
