TIPO,TITULO,ANO,PAIS,IDIOMA,NOME_DO_ORIENTADO
Tese de doutorado,Design of Convolutional Networks guided by Visual Analytics,2017,Brasil,Inglês,Alan Zanoni Peixinho
Tese de doutorado,Probabilistic Object Models for Segmentation and Structural Asymmetry Analysis of the Human Brain,2015,Brasil,Inglês,Samuel Botter Martins
Tese de doutorado,Interactive Annotation of Remote Sensing Images,2015,Brasil,Inglês,John Edgar Vargas
