TIPO,TITULO,ANO,PAIS,IDIOMA,NOME_DO_ORIENTADO
Tese de doutorado,Enumeração de Traces e Identificação de Breakpoints: Um Estudo de Aspectos da Evolução,2010,Brasil,Português,Christian Baudet
Tese de doutorado,Problemas de Comparação de Genomas,2012,Brasil,Português,Ulisses Martins Dias
Tese de doutorado,Novas Abordagens para o Problema do Alinhamento Múltiplo de Sequências,2013,Brasil,Português,André Atanasio Maranhão Almeida
Tese de doutorado,The Problem of Sorting Permutations by Prefix and Suffix Rearrangements,2016,Brasil,Inglês,Carla Negri Lintzmayer
Tese de doutorado,"Algorithms for Sorting by Reversals or Transpositions, with Application to Genome Rearrangement",2015,Brasil,Inglês,Gustavo Rodrigues Galvao
Tese de doutorado,Image and Video Phylogeny Reconstruction,2016,Brasil,Inglês,Filipe de Oliveira Costa
