TIPO,TITULO,ANO,PAIS,IDIOMA,NOME_DO_ORIENTADO
Tese de doutorado,Detecção de Violência em Videos,2016,Brasil,Português,Bruno Malveira Peixoto
Tese de doutorado,O Problema da Ordenação de Permutações por Reversões e Transposições,2015,Brasil,Português,Andre Rodrigues Oliveira
