TIPO,TITULO,ANO,PAIS,IDIOMA,NOME_DO_ORIENTADO
Tese de doutorado,Assurance Cases Applied to Dynamic Applications,2015,Brasil,Português,Felipe Nunes Gaia
Tese de doutorado,An Infrastructure to Suport Autonomic Control Loops in Dynamic Software Product Lines,2010,Brasil,Português,Jane Dirce Alves Sandim Eleutério
Tese de doutorado,A Self-Adaptive Solution applied to Dynamic Processes in the Medical Domain,2015,Brasil,Português,Sheila Katherine Venero Ferro
