TIPO,TITULO,ANO,PAIS,IDIOMA,NOME_DO_ORIENTADO
Tese de doutorado,Uma Arquitetura de Software Baseada em Padrões de Projeto para o Desenvolvimento de Aplicações Concorrentes Confiáveis,2001,Brasil,Português,Delano Medeiros Beder
Tese de doutorado,Tratamento de Exceções no Desenvolvimento de Sistemas Tolerants a Falhas baseados em Componentes,2006,Brasil,Português,Fernando José Castor de Lima Filho
Tese de doutorado,A Rigorous Architectural Approach to Develop Dependable Component-Based Software Systems,2009,Brasil,Português,Patrick Henrique da Silva Brito
Tese de doutorado,Evolução de Arquiteturas de Linhas de Produtos Baseadas em Componentes e Aspectos,2012,Brasil,Português,Leonardo Pondian Tizzei
Tese de doutorado,Uma Infraestrutura Autoadaptativa Baseada em Linhas de Produtos de Software para Composições de Serviços Tolerantes a Falhas,2013,Brasil,Português,Amanda Sávio Nascimento Silva
Tese de doutorado,Um Ambiente para Desenvolvimento de Sistemas Tolerantes a Falhas usando Componentes de Software,2004,Brasil,Português,Paulo Asterio de Castro Guerra
