NIVEL,NOME_INSTITUICAO,NOME_ORGAO,NOME_CURSO,STATUS_DO_CURSO,ANO_DE_INICIO,ANO_DE_CONCLUSAO,FLAG_BOLSA,NOME_AGENCIA,ANO_DE_OBTENCAO_DO_TITULO,TITULO_DA_DISSERTACAO_TESE,NOME_COMPLETO_DO_ORIENTADOR,TIPO_DOUTORADO
4,Universidade Estadual de Campinas,NULL,Química,CONCLUIDO,2000,2004,SIM,Fundação de Amparo à Pesquisa do Estado de São Paulo,2005,"Sintese Total das (+)-Crocacinas C e D. Síntese dos Fragmentos 6,6-Espirocetal das Espirofunginas A e B.",Luiz Carlos Dias,N
