NIVEL,NOME_INSTITUICAO,NOME_ORGAO,NOME_CURSO,STATUS_DO_CURSO,ANO_DE_INICIO,ANO_DE_CONCLUSAO,FLAG_BOLSA,NOME_AGENCIA,ANO_DE_OBTENCAO_DO_TITULO,TITULO_DA_DISSERTACAO_TESE,NOME_COMPLETO_DO_ORIENTADOR,TIPO_DOUTORADO
4,Universidade Estadual de Campinas,NULL,Ciência da Computação,CONCLUIDO,2000,2004,SIM,Fundação de Amparo à Pesquisa do Estado de São Paulo,2004,ArchC: Uma Linguagem de Descrição de Arquiteturas,Guido Costa Souza de Araújo,N
