TIPO,TITULO,ANO,PAIS,IDIOMA,NOME_DO_ORIENTADO
Supervisão de pós-doutorado,NULL,2004,Brasil,Português,Cláudio Alessandro de Carvalho Silva
Supervisão de pós-doutorado,NULL,2004,Brasil,Português,Alberto Costa Nogueira Junior
Supervisão de pós-doutorado,NULL,2004,Brasil,Português,Cedric Marcelo Augusto Ayala Bravo
Supervisão de pós-doutorado,NULL,2011,Brasil,Português,Denise Siqueira Campos
Supervisão de pós-doutorado,NULL,2013,Brasil,Português,Jorge Luiz Dias Calle
Supervisão de pós-doutorado,NULL,2015,Brasil,Português,Douglas A Castro
Supervisão de pós-doutorado,NULL,2010,Brasil,Português,João Luis Gonçalves
