TIPO,TITULO,ANO,PAIS,IDIOMA,NOME_DO_ORIENTADO
Tese de doutorado,Metodologias de Suporte a Verificação e Análise de Modelos de Plataformas em Alto Nível de Abstração,2011,Brasil,Português,Bruno de Carvalho Albertini
Tese de doutorado,"Modelagem, Caracterização e Otimização de Potência em Centros de Dados",2013,Brasil,Português,Leonardo de Paula Rosa Piga
