NIVEL,NOME_INSTITUICAO,NOME_ORGAO,NOME_CURSO,STATUS_DO_CURSO,ANO_DE_INICIO,ANO_DE_CONCLUSAO,FLAG_BOLSA,NOME_AGENCIA,ANO_DE_OBTENCAO_DO_TITULO,TITULO_DA_DISSERTACAO_TESE,NOME_COMPLETO_DO_ORIENTADOR,TIPO_DOUTORADO
4,University Of Texas At Austin,NULL,Aerospace Engineering and Engineering Mechanics,CONCLUIDO,1982,1987,NAO,NULL,1987,AN H-P ADAPTIVE FINITE ELEMENT METHOD FOR STEADY COMPRESSIBLE FLOW.,JOHN TINSLEY ODEN,NULL
