TIPO,TITULO,ANO,PAIS,IDIOMA,NOME_DO_ORIENTADO
Tese de doutorado,Identificação Semi-Automática e Caracterização de Lesões em Substância Branca no Cérebro em Imagens Volumétricas de Ressonância Magnética,2016,Brasil,Português,Mariana Pinheiro Bento Leite
Tese de doutorado,"Max-Tree, Teoria, Algoritmos e Aplicações",2017,Brasil,Inglês,Roberto Medeiros de Souza
