TIPO,TITULO,ANO,PAIS,IDIOMA,NOME_DO_ORIENTADO
Supervisão de pós-doutorado,Crise e Ajuste: impactos na produção e circulação imobiliária e na política habitacional brasileira.,2015,Brasil,Português,Beatriz Tamaso Mioto
